|Order Id|Date|Meal Id|Company Id|Date of Meal|Participants|Meal Price|Type of Meal|Heroes Adjustment|Meal Squared|Meal Squared apply|Meal Squared func
7473|VEJSJXNQLYRG7VBV|2018-04-24|CMZH7AK68IZHGPPY|PS3CVDJ8U4QGQWNE|2018-04-20 14:00:00+02:00|['Ralph Williamson']|326.0|Lunch|False|106276.0|106276.0|106276.0
7474|4AO14LPA2QR28DZ0|2018-08-22|P2X6VSS9GAXAS7GS|I8YTC8TN3B5GSIZA|2018-08-25 21:00:00+02:00|['Homer Morrison']|705.0|Dinner|False|497025.0|497025.0|497025.0
7475|EFI9SHXX7AG1SY8L|2014-02-24|UUFLTAB4HW2HP09Q|I8YTC8TN3B5GSIZA|2014-02-24 22:00:00+01:00|['John Criswell' 'Homer Morrison']|231.0|Dinner|False|53361.0|53361.0|53361.0
7476|O5M5MLKTLL6R37PW|2015-05-07|JW1AU67E8RX1Z3D1|I8YTC8TN3B5GSIZA|2015-05-09 09:00:00+02:00|['John Criswell' 'Homer Morrison']|108.0|Breakfast|False|11664.0|11664.0|11664.0
7477|I1N73ZTX065H2FVI|2015-06-18|YUWO841YSMJ3HE1K|I8YTC8TN3B5GSIZA|2015-06-19 14:00:00+02:00|['John Criswell' 'Homer Morrison']|187.0|Lunch|False|34969.0|34969.0|34969.0
7478|TZB9MJZGU32BKSQ6|2017-07-25|3DMAW9BSPXYZ8LTP|I8YTC8TN3B5GSIZA|2017-07-28 20:00:00+02:00|['Jason Diaz']|512.0|Dinner|False|262144.0|262144.0|262144.0
7479|ZI1II7HO9R3LBSID|2018-03-04|M60XX6IY47JTY2TY|I8YTC8TN3B5GSIZA|2018-02-28 12:00:00+01:00|['Homer Morrison']|605.0|Lunch|False|366025.0|366025.0|366025.0
7480|ZW5HY0EF8W53B7AK|2016-10-05|X0XF0XY28B8QD5R9|I8YTC8TN3B5GSIZA|2016-10-06 20:00:00+02:00|['Homer Morrison' 'Jason Diaz']|89.0|Dinner|False|7921.0|7921.0|7921.0
7481|UAFC0V2G7KII72OL|2017-02-26|D7PJAW0ZPYWVBQ20|7ZSGJ2MHGYHIR3OA|2017-02-22 20:00:00+01:00|['Murray Charles']|189.0|Dinner|False|35721.0|35721.0|35721.0
7482|3KOTDJJ9LF0BOPDF|2015-12-27|998WC35AKNO12D20|7ZSGJ2MHGYHIR3OA|2015-12-29 21:00:00+01:00|['Murray Charles']|727.0|Dinner|False|528529.0|528529.0|528529.0
7483|K0CAAY2G2C37X5JR|2015-11-21|60GWL6A5G0T27EHL|7ZSGJ2MHGYHIR3OA|2015-11-17 14:00:00+01:00|['Hazel Whitehead']|174.0|Lunch|False|30276.0|30276.0|30276.0
7484|17SL4MHCAETH8REE|2016-10-01|ZAPWIYQ3I0U5TNMP|7ZSGJ2MHGYHIR3OA|2016-10-03 13:00:00+02:00|['Hazel Whitehead' 'Debra Mclaughlin']|430.0|Lunch|False|184900.0|184900.0|184900.0
7485|VBQXL1E2528QS4EU|2017-01-24|RCBEHXW3EMNJ2PKB|7ZSGJ2MHGYHIR3OA|2017-01-27 12:00:00+01:00|['Debra Mclaughlin']|20.0|Lunch|False|400.0|400.0|400.0
7486|K0L9YWW61W3UXBDH|2015-10-06|KIPJ1FQG3X81UBE2|7ZSGJ2MHGYHIR3OA|2015-10-09 07:00:00+02:00|['Murray Charles']|534.0|Breakfast|False|285156.0|285156.0|285156.0
7487|OUG3VFX72MGJQJRJ|2014-02-26|KOOWDBC0J7XWBCUW|7ZSGJ2MHGYHIR3OA|2014-02-25 21:00:00+01:00|['Murray Charles' 'Hazel Whitehead']|369.0|Dinner|False|136161.0|136161.0|136161.0
7488|6A4AOBAWHVTK1FX3|2016-03-18|TH02Z05PUU0EDQN2|7ZSGJ2MHGYHIR3OA|2016-03-15 09:00:00+01:00|['Murray Charles' 'Debra Mclaughlin']|489.0|Breakfast|False|239121.0|239121.0|239121.0
7489|D1FA2QCZSQGH897R|2015-11-17|JUOZX6HU2YKMYFQ8|7ZSGJ2MHGYHIR3OA|2015-11-16 09:00:00+01:00|['Murray Charles']|315.0|Breakfast|False|99225.0|99225.0|99225.0
7490|P6X4BF2NDUGS47X5|2016-09-09|0ZJGF2JI3RRMV9GH|7ZSGJ2MHGYHIR3OA|2016-09-04 20:00:00+02:00|['Debra Mclaughlin']|298.0|Dinner|False|88804.0|88804.0|88804.0
7491|WWY27W8QI4K3C48Z|2016-10-24|6Z43PDFN0JM1NDNT|7ZSGJ2MHGYHIR3OA|2016-10-21 21:00:00+02:00|['Hazel Whitehead']|172.0|Dinner|False|29584.0|29584.0|29584.0
7492|LSI3VGF9RXZS1IL5|2016-03-21|69IUNDM1T14QB4YY|7ZSGJ2MHGYHIR3OA|2016-03-24 14:00:00+01:00|['Debra Mclaughlin']|207.0|Lunch|False|42849.0|42849.0|42849.0
7493|HC6AT3WPUR0Y4T12|2015-06-30|FAIBIJZNZHTPK4NN|7ZSGJ2MHGYHIR3OA|2015-06-28 08:00:00+02:00|['Murray Charles']|568.0|Breakfast|False|322624.0|322624.0|322624.0
7494|7TL1DH2QU4DYI717|2014-01-08|R8W28O9VYP8L0M6D|YV1ZCI1CK0HWDWR8|2014-01-07 21:00:00+01:00|['George Duncan']|37.0|Dinner|False|1369.0|1369.0|1369.0
7495|T1QNIOTIVBZUG9XX|2014-06-11|DRQLOI7R97TUV4WA|YV1ZCI1CK0HWDWR8|2014-06-13 14:00:00+02:00|['Gloria Johnson']|297.0|Lunch|False|88209.0|88209.0|88209.0
7496|MOGHVKBHZ3K0WA64|2015-03-24|P0ER598CKB3SF8A1|YV1ZCI1CK0HWDWR8|2015-03-20 12:00:00+01:00|['Leo Anchors' 'Gloria Johnson']|81.0|Lunch|False|6561.0|6561.0|6561.0
7497|O6NZOJ5B6ZZR8QPP|2018-08-20|6NRI5AT0QPDXCW4C|YV1ZCI1CK0HWDWR8|2018-08-17 07:00:00+02:00|['Leo Anchors']|558.0|Breakfast|False|311364.0|311364.0|311364.0
7498|QG4XODFXPKM4MREK|2018-09-01|SWIW2X540JM3ZVX2|YV1ZCI1CK0HWDWR8|2018-09-02 21:00:00+02:00|['Gloria Johnson']|187.0|Dinner|False|34969.0|34969.0|34969.0
7499|WICM0WUX06LXZAVM|2014-08-17|WK2W740DI80ZY7XT|YV1ZCI1CK0HWDWR8|2014-08-14 22:00:00+02:00|['Leo Anchors']|486.0|Dinner|False|236196.0|236196.0|236196.0
7500|2PCK5UT3FWBFJQKB|2014-12-06|S2Y7R1VK4HJKVK9I|YV1ZCI1CK0HWDWR8|2014-12-06 13:00:00+01:00|['Leo Anchors' 'Gloria Johnson']|158.0|Lunch|False|24964.0|24964.0|24964.0
7501|IQUF91XEKG3DVPSP|2016-01-01|90LIHE4PBK2VA4XU|YV1ZCI1CK0HWDWR8|2015-12-28 09:00:00+01:00|['Gloria Johnson']|9.0|Breakfast|False|81.0|81.0|81.0
7502|M6ZVLF6DFNXOHRQ8|2018-02-07|OM1MFXB1UEUA0KLO|YV1ZCI1CK0HWDWR8|2018-02-06 20:00:00+01:00|['William Arias' 'Gloria Johnson']|581.0|Dinner|False|337561.0|337561.0|337561.0
7503|U78AM24BJ6VHCEDJ|2014-01-08|85LC80NQG2S834EE|YV1ZCI1CK0HWDWR8|2014-01-06 13:00:00+01:00|['George Duncan' 'Leo Anchors' 'Gloria Johnson']|828.0|Lunch|False|685584.0|685584.0|685584.0
7504|H5XS4C2NXKH2U3Q8|2016-06-22|EHL4WVHSG48B5BF2|8YCM90Y9QMCD8TE6|2016-06-25 08:00:00+02:00|['Ashley Dragon']|206.0|Breakfast|False|42436.0|42436.0|42436.0
7505|15OOOQJ0S3BX85ST|2014-09-03|0H6Q3R0GQ1Z54DU2|8YCM90Y9QMCD8TE6|2014-09-02 20:00:00+02:00|['Ashley Dragon']|83.0|Dinner|False|6889.0|6889.0|6889.0
7506|8KOYFPR0YJGVPZCY|2017-12-26|7FUFQ8BZ06HULGJS|8YCM90Y9QMCD8TE6|2017-12-26 09:00:00+01:00|['Ashley Dragon']|543.0|Breakfast|False|294849.0|294849.0|294849.0
7507|QKFF2WBIFMHVIXK2|2016-01-25|LUBP38YP3RGDNV6W|8YCM90Y9QMCD8TE6|2016-01-23 07:00:00+01:00|['Ashley Dragon']|288.0|Breakfast|False|82944.0|82944.0|82944.0
7508|LTFUDX9W823NOFGR|2015-08-25|AQ7A4MWXC7MN4WGN|8YCM90Y9QMCD8TE6|2015-08-23 12:00:00+02:00|['Ashley Dragon']|155.0|Lunch|False|24025.0|24025.0|24025.0
7509|JZV6WWZKO7HI2O4Z|2014-03-25|YE333WAXB2AA091U|8YCM90Y9QMCD8TE6|2014-03-21 12:00:00+01:00|['Ashley Dragon']|574.0|Lunch|False|329476.0|329476.0|329476.0
7510|9XZVG8P7X3FHZ58S|2018-02-17|8NVHAWTWX2B5SWE0|8YCM90Y9QMCD8TE6|2018-02-15 22:00:00+01:00|['Ashley Dragon']|235.0|Dinner|False|55225.0|55225.0|55225.0
7511|72AZBZMB84B6A3V7|2014-01-21|9YK462LEGK35NVYN|8YCM90Y9QMCD8TE6|2014-01-22 21:00:00+01:00|['Ashley Dragon']|688.0|Dinner|False|473344.0|473344.0|473344.0
7512|1IR4A2IEJI62AKLQ|2017-10-15|LSNYWBW0UABHK5AP|R8PEMPVXTJQ2U48H|2017-10-10 13:00:00+02:00|['James Hoffman' 'Mikki Nowlin']|148.0|Lunch|False|21904.0|21904.0|21904.0
7513|5GMI71FMPUYA618R|2018-02-12|YN1CHX8U0UFVL3DP|R8PEMPVXTJQ2U48H|2018-02-07 13:00:00+01:00|['Mikki Nowlin']|569.0|Lunch|False|323761.0|323761.0|323761.0
7514|FQ2OPQWY1JM1W1NQ|2017-05-03|WH8BBMNNYZ4BOD0M|R8PEMPVXTJQ2U48H|2017-05-04 14:00:00+02:00|['Ramon Adrian']|129.0|Lunch|False|16641.0|16641.0|16641.0
7515|TIWMNZY37KPW5ID7|2017-04-19|JWSGJ9TBBZ7RERHO|R8PEMPVXTJQ2U48H|2017-04-14 21:00:00+02:00|['Mikki Nowlin' 'Ramon Adrian']|30.0|Dinner|False|900.0|900.0|900.0
7516|IRB7DWG1U9BD212J|2017-10-22|AUJ5LKI5TAR8LG1Y|R8PEMPVXTJQ2U48H|2017-10-22 08:00:00+02:00|['James Hoffman']|158.0|Breakfast|False|24964.0|24964.0|24964.0
7517|L5PMIAV3SHWXP0QJ|2016-04-14|C67RIDVZS5Z8W2DG|R8PEMPVXTJQ2U48H|2016-04-09 08:00:00+02:00|['James Hoffman']|581.0|Breakfast|False|337561.0|337561.0|337561.0
7518|ISSLJJS7PUGH2DK3|2016-06-23|3H7MLTT9X3N4Z4TC|R8PEMPVXTJQ2U48H|2016-06-18 22:00:00+02:00|['James Hoffman']|636.0|Dinner|False|404496.0|404496.0|404496.0
7519|I6Q2K415WZ992IDC|2018-11-30|DX2L5BDU65MXLU9H|R8PEMPVXTJQ2U48H|2018-11-28 22:00:00+01:00|['Mikki Nowlin']|321.0|Dinner|False|103041.0|103041.0|103041.0
7520|I7ZAX93Z9QOL9EW2|2017-07-08|P7HZFHPCYBNNHZXB|R8PEMPVXTJQ2U48H|2017-07-06 14:00:00+02:00|['Ramon Adrian' 'James Hoffman']|512.0|Lunch|False|262144.0|262144.0|262144.0
7521|HF7LT0ZYSWQFKA2V|2016-02-22|JLSV687HH2NKFOUD|R8PEMPVXTJQ2U48H|2016-02-23 20:00:00+01:00|['Ramon Adrian' 'James Hoffman']|752.0|Dinner|False|565504.0|565504.0|565504.0
7522|DZ8OPQY0N1CDWK4E|2015-10-27|BZTAETHHJK4QDUYH|R8PEMPVXTJQ2U48H|2015-10-26 12:00:00+01:00|['Mikki Nowlin']|207.0|Lunch|False|42849.0|42849.0|42849.0
7523|NMAVUJKB70LAEPIB|2017-03-04|V33K1TO5E8Y5RP3M|25XD17PITGEMSGOA|2017-03-04 09:00:00+01:00|['Marie Camarena' 'Shirley Volz']|634.0|Breakfast|False|401956.0|401956.0|401956.0
7524|4MW7NBWQQAB9IV3K|2016-07-23|DKAT35XQPTOTBN2O|25XD17PITGEMSGOA|2016-07-20 08:00:00+02:00|['Marie Camarena']|305.0|Breakfast|False|93025.0|93025.0|93025.0
7525|AO7O3DK0OUF0DHQK|2017-01-26|95R9JJUKW2KINUDV|25XD17PITGEMSGOA|2017-01-22 22:00:00+01:00|['Marie Camarena' 'Shirley Volz']|124.0|Dinner|False|15376.0|15376.0|15376.0
7526|OYOEAQ4KZUN2RSXV|2017-02-09|3KAFRUMIELLFET0H|25XD17PITGEMSGOA|2017-02-12 14:00:00+01:00|['Jennifer Mclean']|674.0|Lunch|False|454276.0|454276.0|454276.0
7527|MO85A3VUMH14AS84|2015-12-22|O38R2IZY99G2R9RA|25XD17PITGEMSGOA|2015-12-25 22:00:00+01:00|['Shirley Volz']|491.0|Dinner|False|241081.0|241081.0|241081.0
7528|X3SDTWG43WN66EHF|2015-04-22|WXWHM7FJWAMKO75X|25XD17PITGEMSGOA|2015-04-19 13:00:00+02:00|['Jennifer Mclean']|95.0|Lunch|False|9025.0|9025.0|9025.0
7529|VL4HTWWTCMI00UY9|2018-12-05|B9C0AZ830MGMSWZO|25XD17PITGEMSGOA|2018-12-09 13:00:00+01:00|['Shirley Volz']|298.0|Lunch|False|88804.0|88804.0|88804.0
7530|DCF5DBRZKYB5NTCC|2014-07-09|OVDPS8VA8ZOT92DV|25XD17PITGEMSGOA|2014-07-04 14:00:00+02:00|['Shirley Volz']|366.0|Lunch|False|133956.0|133956.0|133956.0
7531|WHG3NMU65Z9LNT0R|2017-05-22|SIJI0R0JGN8CA6CG|25XD17PITGEMSGOA|2017-05-25 14:00:00+02:00|['Shirley Volz']|277.0|Lunch|False|76729.0|76729.0|76729.0
7532|KM18HOCW4YA7XXJX|2015-06-05|ZJMZIVEOVNJSJX23|G5CUROKDF7KYGU7Y|2015-06-03 07:00:00+02:00|['Richard Shummon']|177.0|Breakfast|False|31329.0|31329.0|31329.0
7533|ZCBGHP3NZIDIBICU|2015-01-25|BMGHGYI0VZ715YPK|G5CUROKDF7KYGU7Y|2015-01-23 12:00:00+01:00|['Richard Shummon']|439.0|Lunch|False|192721.0|192721.0|192721.0
7534|XZTFXLYAYOKGS0KV|2018-07-22|1117WKULBGZRKX4S|G5CUROKDF7KYGU7Y|2018-07-17 07:00:00+02:00|['Richard Shummon']|654.0|Breakfast|False|427716.0|427716.0|427716.0
7535|SBD4823TE60RPXUT|2018-01-06|Q6JLOW1YYHNQH4QE|G5CUROKDF7KYGU7Y|2018-01-06 07:00:00+01:00|['Richard Shummon']|300.0|Breakfast|False|90000.0|90000.0|90000.0
7536|635NITNZ7PO3E7BM|2017-10-12|EJYKRRDJQ1ZVR9PL|G5CUROKDF7KYGU7Y|2017-10-12 08:00:00+02:00|['Eleanor Cherry']|443.0|Breakfast|False|196249.0|196249.0|196249.0
7537|3UX0FJP9E1EEHLER|2018-01-25|U688IKQEY7DGS3OR|G5CUROKDF7KYGU7Y|2018-01-27 21:00:00+01:00|['Eleanor Cherry']|471.0|Dinner|False|221841.0|221841.0|221841.0
7538|EUIW0UMC8IPUMH9C|2016-03-20|3H03VPK6SU5R1ZKZ|G5CUROKDF7KYGU7Y|2016-03-16 14:00:00+01:00|['Richard Shummon']|144.0|Lunch|False|20736.0|20736.0|20736.0
7539|W9UW6J5Y1S9J0XAG|2015-10-19|KNELDSGHLI155AAO|G5CUROKDF7KYGU7Y|2015-10-19 14:00:00+02:00|['Eleanor Cherry']|405.0|Lunch|False|164025.0|164025.0|164025.0
7540|UOM32LIRIR8ET8RY|2016-01-29|B73ZGAIT9SOTD7S5|G5CUROKDF7KYGU7Y|2016-01-28 20:00:00+01:00|['Eleanor Cherry']|101.0|Dinner|False|10201.0|10201.0|10201.0
7541|NADPNBVFYM92ORRO|2016-06-09|40VUNX3II8XRHLQL|G5CUROKDF7KYGU7Y|2016-06-05 13:00:00+02:00|['Richard Shummon']|679.0|Lunch|False|461041.0|461041.0|461041.0
7542|43SZXH86JB18G9N7|2018-07-11|8J7QE8UN2SI97P55|NYJ15MPFJDB30DAL|2018-07-09 14:00:00+02:00|['Charles Oldroyd']|227.0|Lunch|False|51529.0|51529.0|51529.0
7543|Y7F679I214VJ5D0I|2014-02-25|2EVNVRHYNSV71DOA|NYJ15MPFJDB30DAL|2014-02-21 21:00:00+01:00|['Ashley Thompson' 'Bonnie Campbell']|251.0|Dinner|False|63001.0|63001.0|63001.0
7544|X132UDSXT2KTUR1F|2015-01-13|6GTIDHTMVS10V8B8|NYJ15MPFJDB30DAL|2015-01-17 21:00:00+01:00|['Laura Snider']|582.0|Dinner|False|338724.0|338724.0|338724.0
7545|DK9ZJSJN0MR6Q48M|2015-04-08|EIBAP0NMK31W0F8I|NYJ15MPFJDB30DAL|2015-04-05 22:00:00+02:00|['Charles Oldroyd' 'Laura Snider' 'Ashley Thompson']|481.0|Dinner|False|231361.0|231361.0|231361.0
7546|WN8CXF5CXHDXXCZD|2017-02-09|9TY6GUOFX51LDOQY|NYJ15MPFJDB30DAL|2017-02-09 13:00:00+01:00|['Laura Snider' 'Bonnie Campbell' 'Ashley Thompson']|89.0|Lunch|False|7921.0|7921.0|7921.0
7547|HFZDKDF05VA4A6U3|2017-11-20|IZNTOYQAGEIIX7M0|NYJ15MPFJDB30DAL|2017-11-23 13:00:00+01:00|['Charles Oldroyd' 'Bonnie Campbell' 'Laura Snider']|653.0|Lunch|False|426409.0|426409.0|426409.0
7548|HTJ3QOA2SJA6DKUJ|2014-10-22|7FDBF7IHASF201A9|NYJ15MPFJDB30DAL|2014-10-26 12:00:00+01:00|['Charles Oldroyd' 'Ashley Thompson']|102.0|Lunch|False|10404.0|10404.0|10404.0
7549|9LFNUT63AFA6C4D2|2016-01-23|H3PN0QVBCD1S0ITT|NYJ15MPFJDB30DAL|2016-01-24 09:00:00+01:00|['Laura Snider' 'Bonnie Campbell' 'Charles Oldroyd']|529.0|Breakfast|False|279841.0|279841.0|279841.0
7550|HVLRR3Q5H8F82R2T|2017-10-18|DKV8OD95SWNNOIQ7|51F4GHQ79XS380TL|2017-10-16 12:00:00+02:00|['Jean Gwinn']|757.0|Lunch|False|573049.0|573049.0|573049.0
7551|V1AQQ9N7JU5R6TFD|2016-12-11|K328ZDU5O84CSB26|51F4GHQ79XS380TL|2016-12-15 13:00:00+01:00|['Jo Creel' 'Jean Gwinn']|713.0|Lunch|False|508369.0|508369.0|508369.0
7552|5Z7GX6NGIV3DMI91|2018-05-29|VM9AY1FLMHFUYX7E|51F4GHQ79XS380TL|2018-05-25 13:00:00+02:00|['Yuette Johnson']|309.0|Lunch|False|95481.0|95481.0|95481.0
7553|FITGEEPAIKOKJ08S|2015-03-29|1VYCOP70AAZH4FVV|51F4GHQ79XS380TL|2015-03-31 21:00:00+02:00|['Jean Gwinn' 'Juanita Bettis' 'Jo Creel' 'Yuette Johnson']|306.0|Dinner|False|93636.0|93636.0|93636.0
7554|ZMGWB33IASIP1H6O|2017-07-16|BVWWJO0YN07B5NXZ|51F4GHQ79XS380TL|2017-07-20 07:00:00+02:00|['Justina Pickett']|309.0|Breakfast|False|95481.0|95481.0|95481.0
7555|ZQS056HR7BW2FOL1|2015-02-07|NIHF5JXI7Y97NF4S|51F4GHQ79XS380TL|2015-02-04 14:00:00+01:00|['Jo Creel' 'Justina Pickett']|750.0|Lunch|False|562500.0|562500.0|562500.0
7556|RVPOVTLK7UF4J5AM|2016-05-24|YV41BX6XY0V6KHSB|51F4GHQ79XS380TL|2016-05-28 22:00:00+02:00|['Yuette Johnson']|762.0|Dinner|False|580644.0|580644.0|580644.0
7557|K2O408BR6LJZZGXY|2017-02-28|0KD8MH6KUBZG8NHY|51F4GHQ79XS380TL|2017-03-04 07:00:00+01:00|['Jo Creel']|184.0|Breakfast|False|33856.0|33856.0|33856.0
7558|5IBC7CXUOPRCZPSJ|2015-02-25|40ZQF9D8ICO31D9S|UOKT7KRUVKXXGGC3|2015-02-26 07:00:00+01:00|['Dianna Presson']|855.0|Breakfast|False|731025.0|731025.0|731025.0
7559|NEG95XHKU0N6BJ67|2014-05-25|NUULBXVW0B46OZ3W|UOKT7KRUVKXXGGC3|2014-05-27 12:00:00+02:00|['Dianna Presson']|700.0|Lunch|False|490000.0|490000.0|490000.0
7560|AYG3FHBYQQMK0HRR|2015-04-23|TLKCOC0A7LR36EQO|UOKT7KRUVKXXGGC3|2015-04-27 20:00:00+02:00|['Dianna Presson']|628.0|Dinner|False|394384.0|394384.0|394384.0
7561|M4NHTKNP8UMVQZLL|2018-09-27|NET6IR0O2E8YPMGU|UOKT7KRUVKXXGGC3|2018-09-22 22:00:00+02:00|['Dianna Presson']|757.0|Dinner|False|573049.0|573049.0|573049.0
7562|FHUIU3RO625PKN1O|2017-03-12|ACLVDFDWVUKNSC6B|UOKT7KRUVKXXGGC3|2017-03-10 09:00:00+01:00|['Dianna Presson']|81.0|Breakfast|False|6561.0|6561.0|6561.0
7563|WZ24FO4PD0UU6RO1|2016-08-02|H8XM2YP548VQAUMM|UOKT7KRUVKXXGGC3|2016-08-02 09:00:00+02:00|['Dianna Presson']|684.0|Breakfast|False|467856.0|467856.0|467856.0
7564|RHK5EU4MBWJO4COE|2018-10-08|4GE2M228OMKY9D7B|UOKT7KRUVKXXGGC3|2018-10-04 08:00:00+02:00|['Dianna Presson']|642.0|Breakfast|False|412164.0|412164.0|412164.0
7565|R9PYG8QAXN5RT0N7|2018-01-26|Y5EZM3SJJEONJJPJ|W05T4FRLBXL7ZP1B|2018-01-26 13:00:00+01:00|['Barbara Alfonso']|98.0|Lunch|False|9604.0|9604.0|9604.0
7566|V2FD5AG8L5YYIS17|2015-09-07|ROF652TGO1XJG956|W05T4FRLBXL7ZP1B|2015-09-09 21:00:00+02:00|['Barbara Alfonso']|35.0|Dinner|False|1225.0|1225.0|1225.0
7567|UN63KGOOMA6WCTRU|2015-07-14|2VO2ORHJY0Q7YP8B|W05T4FRLBXL7ZP1B|2015-07-13 12:00:00+02:00|['Barbara Alfonso']|161.0|Lunch|False|25921.0|25921.0|25921.0
7568|RKQE4GJB417DAZ9C|2017-03-26|U05SL7BGHQPK27SY|W05T4FRLBXL7ZP1B|2017-03-23 09:00:00+01:00|['Barbara Alfonso']|685.0|Breakfast|False|469225.0|469225.0|469225.0
7569|5L96BIT8WXESJ249|2015-11-06|ORV16XS7HBA63Q6V|W05T4FRLBXL7ZP1B|2015-11-03 09:00:00+01:00|['Barbara Alfonso']|704.0|Breakfast|False|495616.0|495616.0|495616.0
7570|J38XNYS68XFFO47G|2018-05-30|IW608SNIUJA3NASV|W05T4FRLBXL7ZP1B|2018-05-31 12:00:00+02:00|['Barbara Alfonso']|382.0|Lunch|False|145924.0|145924.0|145924.0
7571|4S6T60GQG382M1CP|2015-11-30|BY0FLNGHAMN05JQD|W05T4FRLBXL7ZP1B|2015-12-04 20:00:00+01:00|['Barbara Alfonso']|456.0|Dinner|False|207936.0|207936.0|207936.0
7572|A1OKU5OCAECPEOUV|2018-11-20|KFFE37U7ZD45AF5J|2SYTZL5IURQTFTNI|2018-11-22 07:00:00+01:00|['John Kroll']|18.0|Breakfast|False|324.0|324.0|324.0
7573|P4KV3FU0TNXC8MU5|2014-01-04|4FBKMW5V9KD2IOL8|2SYTZL5IURQTFTNI|2014-01-08 08:00:00+01:00|['John Kroll']|420.0|Breakfast|False|176400.0|176400.0|176400.0
7574|3B5SFC0XXKULMOKA|2016-06-26|TGDY3TPHYTK6QTX0|2SYTZL5IURQTFTNI|2016-06-24 13:00:00+02:00|['John Kroll']|585.0|Lunch|False|342225.0|342225.0|342225.0
7575|FG0LNGHD4SR74XZL|2017-05-27|2XUXFSW4AML76XRU|2SYTZL5IURQTFTNI|2017-05-26 07:00:00+02:00|['John Kroll']|285.0|Breakfast|False|81225.0|81225.0|81225.0
7576|NC9191X27GXF45ZO|2015-04-22|7WANV3JSUYZO062O|2SYTZL5IURQTFTNI|2015-04-24 20:00:00+02:00|['John Kroll']|74.0|Dinner|False|5476.0|5476.0|5476.0
7577|NBWU0K5GZIPCYX2I|2014-12-12|850HF30CH37JBFHC|2SYTZL5IURQTFTNI|2014-12-09 12:00:00+01:00|['John Kroll']|512.0|Lunch|False|262144.0|262144.0|262144.0
7578|AI5EAHA6SC1YYYSA|2018-01-03|CTPYNSDSBO2KCB5O|2SYTZL5IURQTFTNI|2018-01-06 22:00:00+01:00|['John Kroll']|493.0|Dinner|False|243049.0|243049.0|243049.0
7579|N3M474TBTGFTM9YH|2014-02-17|W3WYFDOVAQ1NAS13|2SYTZL5IURQTFTNI|2014-02-16 20:00:00+01:00|['John Kroll']|507.0|Dinner|False|257049.0|257049.0|257049.0
7580|O70SPS2D1JDVJ3TO|2015-12-11|1S57Z57YOMSG7W18|2SYTZL5IURQTFTNI|2015-12-15 14:00:00+01:00|['John Kroll']|646.0|Lunch|False|417316.0|417316.0|417316.0
7581|74IINXE0GLMDEBC5|2016-08-17|5NK3ZOLH7I4IX6AN|2SYTZL5IURQTFTNI|2016-08-14 21:00:00+02:00|['John Kroll']|770.0|Dinner|False|592900.0|592900.0|592900.0
7582|YN0TSCGH97MAYGY7|2017-11-20|SKW89BSO2Z09PVIO|2SYTZL5IURQTFTNI|2017-11-15 12:00:00+01:00|['John Kroll']|298.0|Lunch|False|88804.0|88804.0|88804.0
7583|FUYYFOBW2MPIBQ0G|2018-03-31|0RBUG1B3H72ATYY5|2SYTZL5IURQTFTNI|2018-03-31 20:00:00+02:00|['John Kroll']|170.0|Dinner|False|28900.0|28900.0|28900.0
7584|WSZFGF24Z0E8388I|2017-04-27|BCWL3PN4TV9EG66T|DZYAFITXGJ7OMHZ0|2017-04-23 14:00:00+02:00|['Jonathan Burris' 'Robert Tyndall']|595.0|Lunch|False|354025.0|354025.0|354025.0
7585|DP2ZOGP4GMU75BSY|2017-05-22|Y73IDSOXUY8BC050|DZYAFITXGJ7OMHZ0|2017-05-25 09:00:00+02:00|['Jonathan Burris']|302.0|Breakfast|False|91204.0|91204.0|91204.0
7586|Y72D6I88YQ572AIE|2017-02-23|VVD739BJX7ZFUHJQ|DZYAFITXGJ7OMHZ0|2017-02-27 07:00:00+01:00|['Alexander Wu' 'Jonathan Burris']|122.0|Breakfast|False|14884.0|14884.0|14884.0
7587|7FVOIZPYEP1RGFHM|2018-11-16|IABATJQZ555Y1PZQ|DZYAFITXGJ7OMHZ0|2018-11-15 22:00:00+01:00|['Alexander Wu' 'Jonathan Burris']|535.0|Dinner|False|286225.0|286225.0|286225.0
7588|2FAZHXK4WRLVNASW|2017-05-19|0250HTVQX498WXRY|DZYAFITXGJ7OMHZ0|2017-05-14 13:00:00+02:00|['Alexander Wu']|139.0|Lunch|False|19321.0|19321.0|19321.0
7589|JBMXPMOBPFCPR7M5|2018-10-11|2AG14RL7RD0WBXTJ|DZYAFITXGJ7OMHZ0|2018-10-14 14:00:00+02:00|['Jonathan Burris']|684.0|Lunch|False|467856.0|467856.0|467856.0
7590|RN11QQYW73FYCTMT|2014-05-29|PCUO7T1R3OQWT9WQ|DZYAFITXGJ7OMHZ0|2014-05-26 14:00:00+02:00|['Alexander Wu']|126.0|Lunch|False|15876.0|15876.0|15876.0
7591|RJIKARIM0SJI87AU|2014-10-19|030PE4OUDSNADIGA|DZYAFITXGJ7OMHZ0|2014-10-18 14:00:00+02:00|['Alexander Wu']|263.0|Lunch|False|69169.0|69169.0|69169.0
7592|PY0RAOJXTU0O6JNE|2017-09-16|R5T5EUYN7L4ATITO|DZYAFITXGJ7OMHZ0|2017-09-20 13:00:00+02:00|['Jonathan Burris']|447.0|Lunch|False|199809.0|199809.0|199809.0
